state,race,sex,age,edu,total,repvote
41,white,male,60-69,no hs,13924,0.438441611
41,white,male,60-69,hs,52275,0.438441611
41,white,male,60-69,some college,82970,0.438441611
41,white,male,60-69,4-year college,42371,0.438441611
41,white,male,60-69,post-grad,28519,0.438441611
41,white,male,70+,no hs,13889,0.438441611
41,white,male,70+,hs,45385,0.438441611
41,white,male,70+,some college,67241,0.438441611
41,white,male,70+,4-year college,44363,0.438441611
41,white,male,70+,post-grad,40374,0.438441611
41,black,female,18-29,no hs,732,0.438441611
41,black,female,18-29,hs,1743,0.438441611
41,black,female,18-29,some college,2890,0.438441611
41,black,female,18-29,4-year college,1119,0.438441611
41,black,female,18-29,post-grad,223,0.438441611
41,black,female,30-39,no hs,284,0.438441611
41,black,female,30-39,hs,1053,0.438441611
41,black,female,30-39,some college,1344,0.438441611
41,black,female,30-39,4-year college,1135,0.438441611
41,black,female,30-39,post-grad,653,0.438441611
41,black,female,40-49,no hs,738,0.438441611
41,black,female,40-49,hs,777,0.438441611
41,black,female,40-49,some college,1383,0.438441611
41,black,female,40-49,4-year college,614,0.438441611
41,black,female,40-49,post-grad,508,0.438441611
41,black,female,50-59,no hs,405,0.438441611
41,black,female,50-59,hs,397,0.438441611
41,black,female,50-59,some college,1431,0.438441611
41,black,female,50-59,4-year college,463,0.438441611
41,black,female,50-59,post-grad,478,0.438441611
41,black,female,60-69,no hs,387,0.438441611
41,black,female,60-69,hs,679,0.438441611
41,black,female,60-69,some college,1330,0.438441611
41,black,female,60-69,4-year college,578,0.438441611
41,black,female,60-69,post-grad,325,0.438441611
41,black,female,70+,no hs,298,0.438441611
41,black,female,70+,hs,501,0.438441611
41,black,female,70+,some college,998,0.438441611
41,black,female,70+,4-year college,564,0.438441611
41,black,female,70+,post-grad,250,0.438441611
41,black,male,18-29,no hs,812,0.438441611
41,black,male,18-29,hs,2842,0.438441611
41,black,male,18-29,some college,3843,0.438441611
41,black,male,18-29,4-year college,1185,0.438441611
41,black,male,18-29,post-grad,91,0.438441611
41,black,male,30-39,no hs,483,0.438441611
41,black,male,30-39,hs,1487,0.438441611
41,black,male,30-39,some college,1879,0.438441611
41,black,male,30-39,4-year college,1052,0.438441611
41,black,male,30-39,post-grad,779,0.438441611
41,black,male,40-49,no hs,510,0.438441611
41,black,male,40-49,hs,1573,0.438441611
41,black,male,40-49,some college,1568,0.438441611
41,black,male,40-49,4-year college,1546,0.438441611
41,black,male,40-49,post-grad,798,0.438441611
41,black,male,50-59,no hs,214,0.438441611
41,black,male,50-59,hs,1165,0.438441611
41,black,male,50-59,some college,1698,0.438441611
41,black,male,50-59,4-year college,753,0.438441611
41,black,male,50-59,post-grad,654,0.438441611
41,black,male,60-69,no hs,425,0.438441611
41,black,male,60-69,hs,946,0.438441611
41,black,male,60-69,some college,1426,0.438441611
41,black,male,60-69,4-year college,449,0.438441611
41,black,male,60-69,post-grad,292,0.438441611
41,black,male,70+,no hs,235,0.438441611
41,black,male,70+,hs,450,0.438441611
41,black,male,70+,some college,794,0.438441611
41,black,male,70+,4-year college,110,0.438441611
41,black,male,70+,post-grad,223,0.438441611
41,other,female,18-29,no hs,5678,0.438441611
41,other,female,18-29,hs,18795,0.438441611
41,other,female,18-29,some college,28792,0.438441611
41,other,female,18-29,4-year college,13534,0.438441611
41,other,female,18-29,post-grad,2511,0.438441611
41,other,female,30-39,no hs,2926,0.438441611
41,other,female,30-39,hs,7876,0.438441611
41,other,female,30-39,some college,14778,0.438441611
41,other,female,30-39,4-year college,12939,0.438441611
41,other,female,30-39,post-grad,6702,0.438441611
41,other,female,40-49,no hs,3966,0.438441611
41,other,female,40-49,hs,6770,0.438441611
41,other,female,40-49,some college,13066,0.438441611
41,other,female,40-49,4-year college,10107,0.438441611
41,other,female,40-49,post-grad,7748,0.438441611
41,other,female,50-59,no hs,5073,0.438441611
41,other,female,50-59,hs,6353,0.438441611
41,other,female,50-59,some college,10339,0.438441611
41,other,female,50-59,4-year college,5861,0.438441611
41,other,female,50-59,post-grad,4578,0.438441611
41,other,female,60-69,no hs,4201,0.438441611
41,other,female,60-69,hs,6269,0.438441611
41,other,female,60-69,some college,8882,0.438441611
41,other,female,60-69,4-year college,4965,0.438441611
41,other,female,60-69,post-grad,3400,0.438441611
41,other,female,70+,no hs,4083,0.438441611
41,other,female,70+,hs,4909,0.438441611
41,other,female,70+,some college,6322,0.438441611
41,other,female,70+,4-year college,2635,0.438441611
41,other,female,70+,post-grad,1815,0.438441611
41,other,male,18-29,no hs,8061,0.438441611
41,other,male,18-29,hs,26846,0.438441611
41,other,male,18-29,some college,24441,0.438441611
41,other,male,18-29,4-year college,10827,0.438441611
41,other,male,18-29,post-grad,1316,0.438441611
41,other,male,30-39,no hs,4204,0.438441611
41,other,male,30-39,hs,10953,0.438441611
41,other,male,30-39,some college,15490,0.438441611
41,other,male,30-39,4-year college,10511,0.438441611
41,other,male,30-39,post-grad,5602,0.438441611
41,other,male,40-49,no hs,4854,0.438441611
41,other,male,40-49,hs,7737,0.438441611
41,other,male,40-49,some college,12141,0.438441611
41,other,male,40-49,4-year college,7478,0.438441611
41,other,male,40-49,post-grad,5563,0.438441611
41,other,male,50-59,no hs,5357,0.438441611
41,other,male,50-59,hs,6987,0.438441611
41,other,male,50-59,some college,10249,0.438441611
41,other,male,50-59,4-year college,5436,0.438441611
41,other,male,50-59,post-grad,4177,0.438441611
41,other,male,60-69,no hs,4048,0.438441611
41,other,male,60-69,hs,5075,0.438441611
41,other,male,60-69,some college,7908,0.438441611
41,other,male,60-69,4-year college,3790,0.438441611
41,other,male,60-69,post-grad,2762,0.438441611
41,other,male,70+,no hs,3313,0.438441611
41,other,male,70+,hs,3679,0.438441611
41,other,male,70+,some college,4427,0.438441611
41,other,male,70+,4-year college,2356,0.438441611
41,other,male,70+,post-grad,2595,0.438441611
42,white,female,18-29,no hs,54867,0.503755358
42,white,female,18-29,hs,191538,0.503755358
42,white,female,18-29,some college,246988,0.503755358
42,white,female,18-29,4-year college,163661,0.503755358
42,white,female,18-29,post-grad,48751,0.503755358
42,white,female,30-39,no hs,26486,0.503755358
42,white,female,30-39,hs,114598,0.503755358
42,white,female,30-39,some college,153750,0.503755358
42,white,female,30-39,4-year college,169102,0.503755358
42,white,female,30-39,post-grad,128604,0.503755358
42,white,female,40-49,no hs,24928,0.503755358
42,white,female,40-49,hs,130647,0.503755358
42,white,female,40-49,some college,150502,0.503755358
42,white,female,40-49,4-year college,143986,0.503755358
42,white,female,40-49,post-grad,109477,0.503755358
42,white,female,50-59,no hs,33456,0.503755358
42,white,female,50-59,hs,242266,0.503755358
42,white,female,50-59,some college,190737,0.503755358
42,white,female,50-59,4-year college,143705,0.503755358
42,white,female,50-59,post-grad,89781,0.503755358
42,white,female,60-69,no hs,37049,0.503755358
42,white,female,60-69,hs,291671,0.503755358
42,white,female,60-69,some college,192913,0.503755358
42,white,female,60-69,4-year college,122768,0.503755358
42,white,female,60-69,post-grad,92193,0.503755358
42,white,female,70+,no hs,93666,0.503755358
42,white,female,70+,hs,415194,0.503755358
42,white,female,70+,some college,157614,0.503755358
42,white,female,70+,4-year college,92777,0.503755358
42,white,female,70+,post-grad,73240,0.503755358
42,white,male,18-29,no hs,66680,0.503755358
42,white,male,18-29,hs,262196,0.503755358
42,white,male,18-29,some college,231881,0.503755358
42,white,male,18-29,4-year college,143454,0.503755358
42,white,male,18-29,post-grad,23913,0.503755358
42,white,male,30-39,no hs,36363,0.503755358
42,white,male,30-39,hs,172388,0.503755358
42,white,male,30-39,some college,157087,0.503755358
42,white,male,30-39,4-year college,164734,0.503755358
42,white,male,30-39,post-grad,82415,0.503755358
42,white,male,40-49,no hs,34167,0.503755358
42,white,male,40-49,hs,180444,0.503755358
42,white,male,40-49,some college,148550,0.503755358
42,white,male,40-49,4-year college,135185,0.503755358
42,white,male,40-49,post-grad,80883,0.503755358
42,white,male,50-59,no hs,48291,0.503755358
42,white,male,50-59,hs,272129,0.503755358
42,white,male,50-59,some college,160048,0.503755358
42,white,male,50-59,4-year college,138271,0.503755358
42,white,male,50-59,post-grad,84905,0.503755358
42,white,male,60-69,no hs,43408,0.503755358
42,white,male,60-69,hs,278819,0.503755358
42,white,male,60-69,some college,167563,0.503755358
42,white,male,60-69,4-year college,127891,0.503755358
42,white,male,60-69,post-grad,84891,0.503755358
42,white,male,70+,no hs,67638,0.503755358
42,white,male,70+,hs,245142,0.503755358
42,white,male,70+,some college,122239,0.503755358
42,white,male,70+,4-year college,97061,0.503755358
42,white,male,70+,post-grad,93501,0.503755358
42,black,female,18-29,no hs,9863,0.503755358
42,black,female,18-29,hs,43671,0.503755358
42,black,female,18-29,some college,47980,0.503755358
42,black,female,18-29,4-year college,17540,0.503755358
42,black,female,18-29,post-grad,5135,0.503755358
42,black,female,30-39,no hs,6181,0.503755358
42,black,female,30-39,hs,27676,0.503755358
42,black,female,30-39,some college,33613,0.503755358
42,black,female,30-39,4-year college,14942,0.503755358
42,black,female,30-39,post-grad,11168,0.503755358
42,black,female,40-49,no hs,5288,0.503755358
42,black,female,40-49,hs,22120,0.503755358
42,black,female,40-49,some college,27254,0.503755358
42,black,female,40-49,4-year college,12687,0.503755358
42,black,female,40-49,post-grad,12130,0.503755358
42,black,female,50-59,no hs,8712,0.503755358
42,black,female,50-59,hs,28628,0.503755358
42,black,female,50-59,some college,30682,0.503755358
42,black,female,50-59,4-year college,9468,0.503755358
42,black,female,50-59,post-grad,8775,0.503755358
42,black,female,60-69,no hs,10016,0.503755358
42,black,female,60-69,hs,28000,0.503755358
42,black,female,60-69,some college,23814,0.503755358
42,black,female,60-69,4-year college,8532,0.503755358
42,black,female,60-69,post-grad,6494,0.503755358
42,black,female,70+,no hs,13988,0.503755358
42,black,female,70+,hs,27848,0.503755358
42,black,female,70+,some college,15190,0.503755358
42,black,female,70+,4-year college,5344,0.503755358
42,black,female,70+,post-grad,4420,0.503755358
42,black,male,18-29,no hs,16107,0.503755358
42,black,male,18-29,hs,53197,0.503755358
42,black,male,18-29,some college,43005,0.503755358
42,black,male,18-29,4-year college,13174,0.503755358
42,black,male,18-29,post-grad,2869,0.503755358
42,black,male,30-39,no hs,8670,0.503755358
42,black,male,30-39,hs,37180,0.503755358
42,black,male,30-39,some college,27570,0.503755358
42,black,male,30-39,4-year college,12120,0.503755358
42,black,male,30-39,post-grad,5730,0.503755358
42,black,male,40-49,no hs,8519,0.503755358
42,black,male,40-49,hs,29379,0.503755358
42,black,male,40-49,some college,23619,0.503755358
42,black,male,40-49,4-year college,7408,0.503755358
42,black,male,40-49,post-grad,6490,0.503755358
42,black,male,50-59,no hs,10535,0.503755358
42,black,male,50-59,hs,30812,0.503755358
42,black,male,50-59,some college,21612,0.503755358
42,black,male,50-59,4-year college,8437,0.503755358
42,black,male,50-59,post-grad,4530,0.503755358
42,black,male,60-69,no hs,8353,0.503755358
42,black,male,60-69,hs,27040,0.503755358
42,black,male,60-69,some college,18225,0.503755358
42,black,male,60-69,4-year college,6444,0.503755358
42,black,male,60-69,post-grad,4159,0.503755358
42,black,male,70+,no hs,8793,0.503755358
42,black,male,70+,hs,15582,0.503755358
42,black,male,70+,some college,8791,0.503755358
42,black,male,70+,4-year college,3238,0.503755358
42,black,male,70+,post-grad,2729,0.503755358
42,other,female,18-29,no hs,11659,0.503755358
42,other,female,18-29,hs,39636,0.503755358
42,other,female,18-29,some college,43285,0.503755358
42,other,female,18-29,4-year college,22626,0.503755358
42,other,female,18-29,post-grad,6456,0.503755358
42,other,female,30-39,no hs,9309,0.503755358
42,other,female,30-39,hs,21301,0.503755358
42,other,female,30-39,some college,23286,0.503755358
42,other,female,30-39,4-year college,21752,0.503755358
42,other,female,30-39,post-grad,15741,0.503755358
42,other,female,40-49,no hs,10415,0.503755358
42,other,female,40-49,hs,17052,0.503755358
42,other,female,40-49,some college,20475,0.503755358
42,other,female,40-49,4-year college,16913,0.503755358
42,other,female,40-49,post-grad,14624,0.503755358
42,other,female,50-59,no hs,11516,0.503755358
42,other,female,50-59,hs,17411,0.503755358
42,other,female,50-59,some college,15247,0.503755358
42,other,female,50-59,4-year college,10981,0.503755358
42,other,female,50-59,post-grad,10518,0.503755358
42,other,female,60-69,no hs,12384,0.503755358
42,other,female,60-69,hs,14266,0.503755358
42,other,female,60-69,some college,10219,0.503755358
42,other,female,60-69,4-year college,7309,0.503755358
42,other,female,60-69,post-grad,5775,0.503755358
42,other,female,70+,no hs,10930,0.503755358
42,other,female,70+,hs,11390,0.503755358
42,other,female,70+,some college,5683,0.503755358
42,other,female,70+,4-year college,5402,0.503755358
42,other,female,70+,post-grad,3548,0.503755358
42,other,male,18-29,no hs,16811,0.503755358
42,other,male,18-29,hs,45375,0.503755358
42,other,male,18-29,some college,42296,0.503755358
42,other,male,18-29,4-year college,18539,0.503755358
42,other,male,18-29,post-grad,5038,0.503755358
42,other,male,30-39,no hs,11612,0.503755358
42,other,male,30-39,hs,23759,0.503755358
42,other,male,30-39,some college,20386,0.503755358
42,other,male,30-39,4-year college,15915,0.503755358
42,other,male,30-39,post-grad,12032,0.503755358
42,other,male,40-49,no hs,9789,0.503755358
42,other,male,40-49,hs,21325,0.503755358
42,other,male,40-49,some college,16653,0.503755358
42,other,male,40-49,4-year college,13358,0.503755358
42,other,male,40-49,post-grad,12850,0.503755358
42,other,male,50-59,no hs,11548,0.503755358
42,other,male,50-59,hs,18847,0.503755358
42,other,male,50-59,some college,11782,0.503755358
42,other,male,50-59,4-year college,8937,0.503755358
42,other,male,50-59,post-grad,10533,0.503755358
42,other,male,60-69,no hs,8469,0.503755358
42,other,male,60-69,hs,11201,0.503755358
42,other,male,60-69,some college,9892,0.503755358
42,other,male,60-69,4-year college,6175,0.503755358
42,other,male,60-69,post-grad,6074,0.503755358
42,other,male,70+,no hs,7721,0.503755358
42,other,male,70+,hs,6273,0.503755358
42,other,male,70+,some college,3554,0.503755358
42,other,male,70+,4-year college,4618,0.503755358
42,other,male,70+,post-grad,4988,0.503755358
44,white,female,18-29,no hs,3465,0.416892959
44,white,female,18-29,hs,15094,0.416892959
44,white,female,18-29,some college,25036,0.416892959
44,white,female,18-29,4-year college,16029,0.416892959
44,white,female,18-29,post-grad,4106,0.416892959
44,white,female,30-39,no hs,1638,0.416892959
44,white,female,30-39,hs,8243,0.416892959
44,white,female,30-39,some college,14120,0.416892959
44,white,female,30-39,4-year college,16055,0.416892959
44,white,female,30-39,post-grad,9851,0.416892959
44,white,female,40-49,no hs,1571,0.416892959
44,white,female,40-49,hs,8279,0.416892959
44,white,female,40-49,some college,12274,0.416892959
44,white,female,40-49,4-year college,12463,0.416892959
44,white,female,40-49,post-grad,9650,0.416892959
44,white,female,50-59,no hs,3432,0.416892959
44,white,female,50-59,hs,14238,0.416892959
44,white,female,50-59,some college,18657,0.416892959
44,white,female,50-59,4-year college,12577,0.416892959
44,white,female,50-59,post-grad,9209,0.416892959
44,white,female,60-69,no hs,4674,0.416892959
44,white,female,60-69,hs,16689,0.416892959
44,white,female,60-69,some college,19823,0.416892959
44,white,female,60-69,4-year college,12237,0.416892959
44,white,female,60-69,post-grad,9832,0.416892959
44,white,female,70+,no hs,8921,0.416892959
44,white,female,70+,hs,26553,0.416892959
44,white,female,70+,some college,14597,0.416892959
44,white,female,70+,4-year college,8524,0.416892959
44,white,female,70+,post-grad,8825,0.416892959
44,white,male,18-29,no hs,4559,0.416892959
44,white,male,18-29,hs,19519,0.416892959
44,white,male,18-29,some college,22327,0.416892959
44,white,male,18-29,4-year college,15070,0.416892959
44,white,male,18-29,post-grad,2317,0.416892959
44,white,male,30-39,no hs,2639,0.416892959
44,white,male,30-39,hs,11696,0.416892959
44,white,male,30-39,some college,14685,0.416892959
44,white,male,30-39,4-year college,13438,0.416892959
44,white,male,30-39,post-grad,6727,0.416892959
44,white,male,40-49,no hs,2514,0.416892959
44,white,male,40-49,hs,12563,0.416892959
44,white,male,40-49,some college,12121,0.416892959
44,white,male,40-49,4-year college,11087,0.416892959
44,white,male,40-49,post-grad,6916,0.416892959
44,white,male,50-59,no hs,5227,0.416892959
44,white,male,50-59,hs,17289,0.416892959
44,white,male,50-59,some college,15180,0.416892959
44,white,male,50-59,4-year college,12713,0.416892959
44,white,male,50-59,post-grad,8203,0.416892959
44,white,male,60-69,no hs,4415,0.416892959
44,white,male,60-69,hs,17601,0.416892959
44,white,male,60-69,some college,13900,0.416892959
44,white,male,60-69,4-year college,11706,0.416892959
44,white,male,60-69,post-grad,8812,0.416892959
44,white,male,70+,no hs,6354,0.416892959
44,white,male,70+,hs,13376,0.416892959
44,white,male,70+,some college,9865,0.416892959
44,white,male,70+,4-year college,9419,0.416892959
44,white,male,70+,post-grad,9662,0.416892959
44,black,female,18-29,no hs,529,0.416892959
44,black,female,18-29,hs,1413,0.416892959
44,black,female,18-29,some college,3691,0.416892959
44,black,female,18-29,4-year college,1049,0.416892959
44,black,female,18-29,post-grad,193,0.416892959
44,black,female,30-39,no hs,250,0.416892959
44,black,female,30-39,hs,1454,0.416892959
44,black,female,30-39,some college,1013,0.416892959
44,black,female,30-39,4-year college,842,0.416892959
44,black,female,30-39,post-grad,304,0.416892959
44,black,female,40-49,no hs,374,0.416892959
44,black,female,40-49,hs,826,0.416892959
44,black,female,40-49,some college,1138,0.416892959
44,black,female,40-49,4-year college,315,0.416892959
44,black,female,40-49,post-grad,455,0.416892959
44,black,female,50-59,no hs,706,0.416892959
44,black,female,50-59,hs,1034,0.416892959
44,black,female,50-59,some college,1045,0.416892959
44,black,female,50-59,4-year college,647,0.416892959
44,black,female,50-59,post-grad,77,0.416892959
44,black,female,60-69,no hs,246,0.416892959
44,black,female,60-69,hs,751,0.416892959
44,black,female,60-69,some college,845,0.416892959
44,black,female,60-69,4-year college,298,0.416892959
44,black,female,60-69,post-grad,360,0.416892959
44,black,female,70+,no hs,319,0.416892959
44,black,female,70+,hs,662,0.416892959
44,black,female,70+,some college,501,0.416892959
44,black,female,70+,4-year college,93,0.416892959
44,black,female,70+,post-grad,214,0.416892959
44,black,male,18-29,no hs,942,0.416892959
44,black,male,18-29,hs,2677,0.416892959
44,black,male,18-29,some college,2905,0.416892959
44,black,male,18-29,4-year college,322,0.416892959
44,black,male,18-29,post-grad,292,0.416892959
44,black,male,30-39,no hs,622,0.416892959
44,black,male,30-39,hs,1626,0.416892959
44,black,male,30-39,some college,1726,0.416892959
44,black,male,30-39,4-year college,425,0.416892959
44,black,male,30-39,post-grad,485,0.416892959
44,black,male,40-49,no hs,576,0.416892959
44,black,male,40-49,hs,1226,0.416892959
44,black,male,40-49,some college,1158,0.416892959
44,black,male,40-49,4-year college,407,0.416892959
44,black,male,40-49,post-grad,370,0.416892959
44,black,male,50-59,no hs,236,0.416892959
44,black,male,50-59,hs,844,0.416892959
44,black,male,50-59,some college,868,0.416892959
44,black,male,50-59,4-year college,445,0.416892959
44,black,male,50-59,post-grad,375,0.416892959
44,black,male,60-69,no hs,426,0.416892959
44,black,male,60-69,hs,847,0.416892959
44,black,male,60-69,some college,663,0.416892959
44,black,male,60-69,4-year college,475,0.416892959
44,black,male,60-69,post-grad,436,0.416892959
44,black,male,70+,no hs,377,0.416892959
44,black,male,70+,hs,663,0.416892959
44,black,male,70+,some college,178,0.416892959
44,black,male,70+,4-year college,25,0.416892959
44,black,male,70+,post-grad,176,0.416892959
44,other,female,18-29,no hs,1424,0.416892959
44,other,female,18-29,hs,4428,0.416892959
44,other,female,18-29,some college,7885,0.416892959
44,other,female,18-29,4-year college,3148,0.416892959
44,other,female,18-29,post-grad,720,0.416892959
44,other,female,30-39,no hs,1084,0.416892959
44,other,female,30-39,hs,2448,0.416892959
44,other,female,30-39,some college,4024,0.416892959
44,other,female,30-39,4-year college,2028,0.416892959
44,other,female,30-39,post-grad,1544,0.416892959
44,other,female,40-49,no hs,1216,0.416892959
44,other,female,40-49,hs,3181,0.416892959
44,other,female,40-49,some college,2551,0.416892959
44,other,female,40-49,4-year college,1377,0.416892959
44,other,female,40-49,post-grad,1248,0.416892959
44,other,female,50-59,no hs,1633,0.416892959
44,other,female,50-59,hs,2783,0.416892959
44,other,female,50-59,some college,1964,0.416892959
44,other,female,50-59,4-year college,1104,0.416892959
44,other,female,50-59,post-grad,756,0.416892959
44,other,female,60-69,no hs,1436,0.416892959
44,other,female,60-69,hs,2117,0.416892959
44,other,female,60-69,some college,1173,0.416892959
44,other,female,60-69,4-year college,709,0.416892959
44,other,female,60-69,post-grad,609,0.416892959
44,other,female,70+,no hs,2536,0.416892959
44,other,female,70+,hs,1458,0.416892959
44,other,female,70+,some college,509,0.416892959
44,other,female,70+,4-year college,443,0.416892959
44,other,female,70+,post-grad,412,0.416892959
44,other,male,18-29,no hs,1976,0.416892959
44,other,male,18-29,hs,5682,0.416892959
44,other,male,18-29,some college,6442,0.416892959
44,other,male,18-29,4-year college,1980,0.416892959
44,other,male,18-29,post-grad,580,0.416892959
44,other,male,30-39,no hs,1382,0.416892959
44,other,male,30-39,hs,3703,0.416892959
44,other,male,30-39,some college,2916,0.416892959
44,other,male,30-39,4-year college,2028,0.416892959
44,other,male,30-39,post-grad,1295,0.416892959
44,other,male,40-49,no hs,1640,0.416892959
44,other,male,40-49,hs,2586,0.416892959
44,other,male,40-49,some college,2381,0.416892959
44,other,male,40-49,4-year college,1359,0.416892959
44,other,male,40-49,post-grad,739,0.416892959
44,other,male,50-59,no hs,1561,0.416892959
44,other,male,50-59,hs,2566,0.416892959
44,other,male,50-59,some college,1650,0.416892959
44,other,male,50-59,4-year college,1016,0.416892959
44,other,male,50-59,post-grad,846,0.416892959
44,other,male,60-69,no hs,1251,0.416892959
44,other,male,60-69,hs,1761,0.416892959
44,other,male,60-69,some college,1003,0.416892959
44,other,male,60-69,4-year college,351,0.416892959
44,other,male,60-69,post-grad,707,0.416892959
44,other,male,70+,no hs,1383,0.416892959
44,other,male,70+,hs,1088,0.416892959
44,other,male,70+,some college,622,0.416892959
44,other,male,70+,4-year college,429,0.416892959
44,other,male,70+,post-grad,411,0.416892959
45,white,female,18-29,no hs,18946,0.574602564
45,white,female,18-29,hs,56642,0.574602564
45,white,female,18-29,some college,99879,0.574602564
45,white,female,18-29,4-year college,49802,0.574602564
45,white,female,18-29,post-grad,12151,0.574602564
45,white,female,30-39,no hs,11816,0.574602564
45,white,female,30-39,hs,32303,0.574602564
45,white,female,30-39,some college,62730,0.574602564
45,white,female,30-39,4-year college,55283,0.574602564
45,white,female,30-39,post-grad,34532,0.574602564
45,white,female,40-49,no hs,11719,0.574602564
45,white,female,40-49,hs,40424,0.574602564
45,white,female,40-49,some college,63259,0.574602564
45,white,female,40-49,4-year college,47174,0.574602564
45,white,female,40-49,post-grad,35108,0.574602564
45,white,female,50-59,no hs,15454,0.574602564
45,white,female,50-59,hs,57351,0.574602564
45,white,female,50-59,some college,75805,0.574602564
45,white,female,50-59,4-year college,48021,0.574602564
45,white,female,50-59,post-grad,28534,0.574602564
45,white,female,60-69,no hs,15170,0.574602564
45,white,female,60-69,hs,72912,0.574602564
45,white,female,60-69,some college,82690,0.574602564
45,white,female,60-69,4-year college,44898,0.574602564
45,white,female,60-69,post-grad,33177,0.574602564
45,white,female,70+,no hs,30867,0.574602564
45,white,female,70+,hs,94876,0.574602564
45,white,female,70+,some college,75601,0.574602564
45,white,female,70+,4-year college,36989,0.574602564
45,white,female,70+,post-grad,27750,0.574602564
45,white,male,18-29,no hs,25010,0.574602564
45,white,male,18-29,hs,81017,0.574602564
45,white,male,18-29,some college,95618,0.574602564
45,white,male,18-29,4-year college,40688,0.574602564
45,white,male,18-29,post-grad,6623,0.574602564
45,white,male,30-39,no hs,14344,0.574602564
45,white,male,30-39,hs,48173,0.574602564
45,white,male,30-39,some college,62333,0.574602564
45,white,male,30-39,4-year college,47739,0.574602564
45,white,male,30-39,post-grad,21621,0.574602564
45,white,male,40-49,no hs,16011,0.574602564
45,white,male,40-49,hs,53780,0.574602564
45,white,male,40-49,some college,59067,0.574602564
45,white,male,40-49,4-year college,43838,0.574602564
45,white,male,40-49,post-grad,24153,0.574602564
45,white,male,50-59,no hs,21374,0.574602564
45,white,male,50-59,hs,67773,0.574602564
45,white,male,50-59,some college,63022,0.574602564
45,white,male,50-59,4-year college,44645,0.574602564
45,white,male,50-59,post-grad,24506,0.574602564
45,white,male,60-69,no hs,18051,0.574602564
45,white,male,60-69,hs,58645,0.574602564
45,white,male,60-69,some college,66148,0.574602564
45,white,male,60-69,4-year college,47417,0.574602564
45,white,male,60-69,post-grad,31606,0.574602564
45,white,male,70+,no hs,22611,0.574602564
45,white,male,70+,hs,54215,0.574602564
45,white,male,70+,some college,59263,0.574602564
45,white,male,70+,4-year college,47655,0.574602564
45,white,male,70+,post-grad,36978,0.574602564
45,black,female,18-29,no hs,11109,0.574602564
45,black,female,18-29,hs,39726,0.574602564
45,black,female,18-29,some college,52651,0.574602564
45,black,female,18-29,4-year college,12973,0.574602564
45,black,female,18-29,post-grad,3050,0.574602564
45,black,female,30-39,no hs,8366,0.574602564
45,black,female,30-39,hs,26227,0.574602564
45,black,female,30-39,some college,39291,0.574602564
45,black,female,30-39,4-year college,13096,0.574602564
45,black,female,30-39,post-grad,9246,0.574602564
45,black,female,40-49,no hs,6985,0.574602564
45,black,female,40-49,hs,23739,0.574602564
45,black,female,40-49,some college,31532,0.574602564
45,black,female,40-49,4-year college,10672,0.574602564
45,black,female,40-49,post-grad,11908,0.574602564
45,black,female,50-59,no hs,10049,0.574602564
45,black,female,50-59,hs,31216,0.574602564
45,black,female,50-59,some college,28450,0.574602564
45,black,female,50-59,4-year college,11256,0.574602564
45,black,female,50-59,post-grad,8068,0.574602564
45,black,female,60-69,no hs,12719,0.574602564
45,black,female,60-69,hs,32096,0.574602564
45,black,female,60-69,some college,26147,0.574602564
45,black,female,60-69,4-year college,7399,0.574602564
45,black,female,60-69,post-grad,6033,0.574602564
45,black,female,70+,no hs,22369,0.574602564
45,black,female,70+,hs,26239,0.574602564
45,black,female,70+,some college,13829,0.574602564
45,black,female,70+,4-year college,5101,0.574602564
45,black,female,70+,post-grad,4740,0.574602564
45,black,male,18-29,no hs,18229,0.574602564
45,black,male,18-29,hs,50896,0.574602564
45,black,male,18-29,some college,37225,0.574602564
45,black,male,18-29,4-year college,8146,0.574602564
45,black,male,18-29,post-grad,1375,0.574602564
45,black,male,30-39,no hs,12002,0.574602564
45,black,male,30-39,hs,30036,0.574602564
45,black,male,30-39,some college,25302,0.574602564
45,black,male,30-39,4-year college,7948,0.574602564
45,black,male,30-39,post-grad,4553,0.574602564
45,black,male,40-49,no hs,10763,0.574602564
45,black,male,40-49,hs,30042,0.574602564
45,black,male,40-49,some college,20933,0.574602564
45,black,male,40-49,4-year college,7278,0.574602564
45,black,male,40-49,post-grad,4192,0.574602564
45,black,male,50-59,no hs,11680,0.574602564
45,black,male,50-59,hs,34261,0.574602564
45,black,male,50-59,some college,18714,0.574602564
45,black,male,50-59,4-year college,5782,0.574602564
45,black,male,50-59,post-grad,3587,0.574602564
45,black,male,60-69,no hs,14188,0.574602564
45,black,male,60-69,hs,28717,0.574602564
45,black,male,60-69,some college,18642,0.574602564
45,black,male,60-69,4-year college,4923,0.574602564
45,black,male,60-69,post-grad,2606,0.574602564
45,black,male,70+,no hs,14100,0.574602564
45,black,male,70+,hs,16178,0.574602564
45,black,male,70+,some college,9489,0.574602564
45,black,male,70+,4-year college,3352,0.574602564
45,black,male,70+,post-grad,2951,0.574602564
45,other,female,18-29,no hs,3433,0.574602564
45,other,female,18-29,hs,7977,0.574602564
45,other,female,18-29,some college,13531,0.574602564
45,other,female,18-29,4-year college,6010,0.574602564
45,other,female,18-29,post-grad,1025,0.574602564
45,other,female,30-39,no hs,1777,0.574602564
